status,propertyType,baths,fireplace,city,schools,sqft,zipcode,beds,state,stories,target
4,1015,2.5,7,1483,13149,1695.0,1870,3.0,25,2.0,199000.0
4,737,2.0,1535,1035,118829,960.0,1234,2.0,7,1.0,115000.0
125,1240,2.0,1592,75,197511,1014.0,2953,2.0,32,1.0,274000.0
66,1128,4.0,1591,385,96811,3197.0,2485,3.0,32,3.0,815000.0
47,469,2.0,1535,854,87521,1500.0,1838,3.0,25,2.0,134900.0
125,1240,2.0,1535,548,20047,1390.0,1380,2.0,7,9.0,520000.0
4,1228,2.5,1535,548,29721,3770.0,1378,3.0,7,2.0,1725000.0
4,469,2.5,7,815,126577,2270.0,2730,3.0,32,2.0,203900.0
125,1245,5.0,1592,980,42057,4452.0,1721,5.0,31,1.0,639000.0
124,399,3.0,1535,416,144478,1256.0,1362,3.0,7,2.0,264900.0
125,1245,2.0,1535,819,133081,1792.0,1573,4.0,7,2.0,228000.0
4,1129,2.0,1376,278,117402,1520.0,992,3.0,21,1.0,315000.0
125,1245,4.0,1592,1080,46510,2000.0,160,3.0,24,2.0,1290000.0
66,1128,4.0,1535,1202,62030,2600.0,3421,4.0,3,2.0,1475000.0
125,1246,3.0,1535,309,7349,1179.0,1462,3.0,7,2.0,155000.0
124,1128,3.0,1535,1139,39101,1473.0,1383,3.0,7,2.0,241991.0
4,1129,3.0,1535,1277,151606,2167.0,1512,4.0,7,1.0,319290.0
125,1240,4.0,1535,291,233375,2250.0,2276,4.0,11,9.0,885000.0
125,1245,5.0,1592,556,193664,7130.0,2566,4.0,32,2.0,3920000.0
125,1240,2.5,1535,1693,67703,503.0,487,3.0,5,3.0,374500.0
124,1128,2.0,1535,765,35086,1800.0,1164,4.0,7,1.0,66908.0
124,1128,1.0,1535,1593,99600,1428.0,1429,3.0,7,0.0,449999.0
125,1245,2.0,1535,750,115650,962.0,1986,4.0,12,2.0,82900.0
66,1128,1.0,1591,1382,161558,1040.0,3871,3.0,3,1.0,245000.0
125,1245,2.5,1535,726,34572,1284.0,2658,3.0,32,1.0,39000.0
79,469,2.5,1535,831,227032,1931.0,3433,3.0,3,2.0,779000.0
125,1245,2.0,1592,765,74565,1844.0,1185,3.0,7,1.0,285000.0
125,1244,2.5,1535,188,67853,1744.0,138,2.0,24,2.0,649000.0
4,1228,2.5,1535,788,83501,2292.0,1567,3.0,7,2.0,341980.0
125,1245,6.0,1535,1115,159920,5458.0,1365,5.0,7,1.0,2690000.0
4,1189,2.5,1535,765,28123,1410.0,1165,3.0,7,2.0,169900.0
125,1245,3.0,1592,1661,33812,2128.0,4115,4.0,36,2.0,450000.0
126,1240,2.0,1535,1395,95791,1801.0,1446,3.0,7,2.0,375000.0
125,1245,2.5,1535,914,242690,876.0,3361,2.0,3,1.0,430000.0
126,1245,2.5,1535,1185,110754,864.0,1278,2.0,7,1.0,110000.0
4,1129,3.5,1447,863,207665,2244.0,2812,3.0,32,1.0,320000.0
125,1245,2.0,1592,1661,68220,998.0,4115,2.0,36,2.0,279000.0
4,13,2.5,7,1403,150827,1700.0,2861,3.0,32,2.0,198000.0
124,1128,3.0,1535,765,42834,2208.0,1180,4.0,7,2.0,206700.0
126,1245,2.5,1535,405,102512,960.0,2061,3.0,17,2.0,1000.0
125,1245,2.0,1592,1221,46145,1567.0,436,3.0,29,2.0,339500.0
4,863,2.5,1535,1471,53060,0.0,1555,3.0,7,2.0,249900.0
125,1244,2.0,1592,405,103639,2052.0,2084,3.0,17,1.0,43900.0
125,1240,3.0,1592,291,7778,1800.0,2277,3.0,11,9.0,519000.0
4,1129,2.0,1535,1141,51371,1337.0,1546,3.0,7,1.0,155000.0
125,1245,4.0,1592,1707,201177,2942.0,1946,4.0,25,2.0,289900.0
124,1128,5.0,1535,1165,229306,4074.0,1272,4.0,7,0.0,845000.0
125,1240,2.0,1535,1570,162037,850.0,1393,2.0,7,3.0,69900.0
124,1128,2.0,1535,1116,15396,1286.0,1349,2.0,7,1.0,256956.0
66,1128,4.0,1535,299,96067,2374.0,1913,3.0,25,2.0,275000.0
125,1243,2.0,1535,879,105876,1010.0,1577,2.0,7,2.0,39900.0
125,1240,5.0,1535,990,41524,2246.0,1328,4.0,7,2.0,1495000.0
0,949,2.0,1591,1382,187330,1028.0,3881,2.0,3,1.0,329927.0
125,1245,4.0,1535,291,6626,1408.0,2299,4.0,11,2.0,499000.0
126,1245,2.0,1535,1403,213824,1753.0,2869,3.0,32,1.0,212371.0
4,1129,2.5,98,925,179901,2495.0,3999,4.0,36,2.0,599000.0
124,1128,4.0,1535,726,160780,1727.0,2712,3.0,32,3.0,229900.0
124,1128,2.0,1591,1165,60185,1973.0,1258,4.0,7,0.0,299900.0
125,1240,3.0,1535,990,114081,1719.0,1322,3.0,7,2.0,725000.0
4,1208,2.5,7,1289,127521,2037.0,879,3.0,21,2.0,317821.0
125,1245,2.0,1592,1513,21957,1863.0,2740,3.0,32,1.0,265000.0
125,1245,3.0,1535,726,41721,1582.0,2647,3.0,32,2.0,249900.0
4,1228,2.5,1535,278,118950,1705.0,996,3.0,21,2.0,190000.0
125,1240,2.0,1535,291,127908,1000.0,2292,2.0,11,4.0,189900.0
4,1015,2.5,1535,765,241803,1178.0,1164,3.0,7,2.0,68000.0
125,1240,2.5,1535,1165,193446,547.0,1273,3.0,7,5.0,89900.0
4,863,2.5,1535,1141,54876,0.0,1550,3.0,7,2.0,25900.0
4,1228,2.5,1535,548,52925,1900.0,1385,3.0,7,2.0,545000.0
4,1129,4.5,1535,1702,239898,5032.0,975,5.0,21,2.0,816400.0
125,1245,3.0,1535,1069,101135,2083.0,1621,2.0,31,2.0,395000.0
4,863,2.5,1535,1471,53440,0.0,1555,3.0,7,2.0,35000.0
4,818,2.5,1535,990,47933,1509.0,1323,3.0,7,2.0,663000.0
124,399,2.0,1535,991,17014,1660.0,1331,2.0,7,18.0,370000.0
4,1129,5.0,1535,819,28503,3263.0,1569,8.0,7,2.0,491990.0
125,1242,2.5,1535,726,59754,720.0,2676,2.0,32,2.0,48000.0
66,1128,2.0,1591,566,193179,1406.0,3684,3.0,3,0.0,239900.0
125,1243,2.0,1535,1409,229605,1440.0,3826,2.0,3,2.0,299000.0
124,1128,2.0,1535,1593,72349,1248.0,1433,2.0,7,0.0,389000.0
4,1189,2.5,1535,726,227721,1459.0,2719,3.0,32,1.0,195000.0
125,1240,3.0,1535,70,139264,1794.0,1049,2.0,9,1.0,644000.0
125,1240,2.5,1535,162,244681,1140.0,611,3.0,14,1.0,950000.0
125,1245,4.0,1592,385,138974,3582.0,2502,4.0,32,2.0,890000.0
125,1245,3.0,1592,914,113031,2416.0,3366,4.0,3,2.0,2149000.0
125,1240,2.5,1535,990,20660,891.0,1376,2.0,7,2.0,155000.0
126,1245,2.5,1535,1593,36541,1158.0,1424,3.0,7,1.0,162388.0
4,745,2.5,1535,788,82336,1188.0,1572,3.0,7,2.0,195000.0
125,1245,2.0,1592,1695,111397,1290.0,2586,3.0,32,1.0,200000.0
125,1240,2.0,1535,1165,114286,1085.0,1245,2.0,7,6.0,215000.0
125,1245,3.0,1592,1511,171471,3820.0,4138,6.0,36,1.0,739000.0
4,1228,2.5,1535,1116,202205,865.0,1347,3.0,7,2.0,169500.0
124,399,1.0,1535,1395,145533,950.0,1459,2.0,7,2.0,85000.0
116,469,1.0,1535,1069,86586,1154.0,1620,1.0,31,1.0,314500.0
66,1128,2.0,1535,865,209828,1586.0,3268,3.0,23,1.0,298000.0
125,1245,3.0,1592,556,100890,1737.0,2562,4.0,32,2.0,199900.0
125,1246,4.0,1535,291,185389,2400.0,2297,3.0,11,4.0,389000.0
66,949,4.0,1535,1693,187813,2108.0,489,3.0,5,3.0,649900.0
4,978,2.5,1535,990,176348,1143.0,1360,3.0,7,2.0,319000.0
124,1128,3.0,1535,1227,20233,4833.0,1344,5.0,7,1.0,1199000.0
66,1128,1.0,1535,1256,100447,850.0,3919,2.0,27,1.0,299500.0
4,82,2.5,7,1403,50547,2175.0,2859,3.0,32,2.0,178000.0
125,1240,2.0,1535,1165,115321,1148.0,1245,2.0,7,1.0,327400.0
125,1245,3.0,1592,1513,236269,2340.0,2740,3.0,32,1.0,299900.0
4,1229,2.5,7,825,175364,3416.0,3080,3.0,4,2.0,1420000.0
4,818,2.5,1535,990,146129,1520.0,1329,3.0,7,2.0,290000.0
4,1228,2.5,1535,868,27973,768.0,1386,3.0,7,2.0,59000.0
4,1129,2.0,1535,1141,54868,2330.0,1550,4.0,7,1.0,245600.0
125,1245,2.5,1592,1382,200192,1324.0,3869,3.0,3,1.0,569000.0
66,1128,3.0,1535,1382,172791,2570.0,3870,3.0,3,2.0,1699000.0
125,1244,5.0,1535,1399,63867,5032.0,3138,7.0,33,2.0,1200000.0
4,1140,2.5,1535,1378,28301,890.0,1460,3.0,7,2.0,299000.0
4,1228,2.5,1535,1060,151,1398.0,1634,3.0,31,2.0,567000.0
125,1244,2.5,1535,1221,32653,1760.0,452,3.0,29,2.0,160000.0
125,1245,2.0,1592,556,110373,2242.0,2580,3.0,32,1.0,410000.0
125,1246,2.5,1535,1221,37045,964.0,431,3.0,29,2.0,184500.0
4,1122,2.5,1535,385,117715,1786.0,2499,3.0,32,2.0,420000.0
125,1245,4.0,1535,1543,229782,1640.0,118,3.0,24,2.0,589000.0
125,1245,2.5,1535,1399,109654,1650.0,3142,3.0,33,2.0,436900.0
4,359,2.5,1535,726,176378,1376.0,2709,3.0,32,1.0,135999.0
4,253,2.5,1535,1584,25215,1200.0,1424,3.0,7,2.0,145000.0
125,1245,3.0,1592,726,142558,3044.0,2686,4.0,32,2.0,381723.0
4,1129,3.0,1535,254,28700,1100.0,523,4.0,15,2.0,345000.0
4,1129,2.0,1535,203,80872,1316.0,2789,3.0,32,2.0,129500.0
4,842,2.5,141,385,86411,3722.0,2471,3.0,32,2.0,700000.0
125,1246,2.0,1592,726,112130,1090.0,2667,2.0,32,2.0,109000.0
124,1128,2.0,1535,1403,140281,1587.0,2863,3.0,32,1.0,334179.0
125,1240,2.0,1535,1592,141391,950.0,1392,2.0,7,2.0,95300.0
125,1245,2.0,1592,556,162408,1524.0,2565,4.0,32,1.0,229900.0
66,1128,2.0,1535,26,63014,1100.0,420,2.0,29,2.0,145000.0
125,1245,2.5,1592,1299,115689,926.0,2092,3.0,17,1.0,115000.0
125,1245,3.0,1535,1055,212337,1488.0,1612,3.0,31,2.0,229900.0
124,399,2.0,1535,548,101860,1250.0,1388,2.0,7,5.0,239000.0
66,1128,13.0,1591,1183,21222,11572.0,3382,8.0,3,3.0,18950000.0
4,818,2.5,1535,98,11431,1900.0,1342,3.0,7,2.0,564000.0
4,1129,3.0,812,278,55544,2454.0,998,5.0,21,2.0,279490.0
4,469,0.0,1535,726,24332,1574.0,2704,4.0,32,1.0,495000.0
125,1245,2.5,1592,750,62941,1216.0,1986,2.0,12,2.0,69900.0
125,1240,3.0,1535,1715,107535,2200.0,1405,3.0,7,9.0,437500.0
125,1240,2.5,1535,865,43644,520.0,3254,3.0,23,9.0,251900.0
4,1122,2.5,7,385,127077,2064.0,2502,3.0,32,2.0,389999.0
126,1245,5.0,1592,980,244681,6421.0,1730,6.0,31,2.0,776351.0
125,1244,3.0,1535,385,129318,2203.0,2471,3.0,32,2.0,499900.0
125,1243,2.5,1535,765,42803,728.0,1180,2.0,7,1.0,30000.0
66,399,2.0,1535,990,14917,1009.0,1322,2.0,7,2.0,370000.0
125,1245,3.0,1592,1256,74021,2912.0,3911,5.0,27,2.0,693999.0
125,1246,3.0,1535,403,34338,1885.0,3060,3.0,4,2.0,579000.0
124,399,9.0,1535,991,18903,6820.0,1314,7.0,7,2.0,13900000.0
125,1242,2.5,1535,1221,244681,1020.0,466,3.0,29,2.0,75000.0
4,187,2.5,1535,193,224767,900.0,173,3.0,24,2.0,335000.0
66,949,4.0,1535,548,101443,2338.0,1388,4.0,7,1.0,645000.0
124,1128,3.0,1535,765,137103,1640.0,1184,2.0,7,2.0,228500.0
4,782,2.5,1535,991,175834,420.0,1330,3.0,7,2.0,185000.0
4,1129,1.0,1535,412,51901,1215.0,3853,3.0,3,1.0,650000.0
125,1242,2.5,1535,980,38171,576.0,1710,3.0,31,2.0,1000.0
4,1228,2.5,1535,1181,179653,2373.0,1500,3.0,7,2.0,625900.0
66,1128,2.0,1535,1307,62814,1220.0,3989,3.0,36,3.0,399950.0
4,1129,1.0,943,96,239799,1128.0,2144,3.0,17,2.0,67000.0
125,1245,3.0,1592,1306,242948,2115.0,3300,3.0,23,1.0,405000.0
4,1129,1.0,1535,1609,203677,1324.0,1139,3.0,9,2.0,98000.0
125,1246,2.0,1535,765,113182,876.0,1181,2.0,7,1.0,124800.0
4,1228,2.5,1535,1069,50295,1813.0,1625,3.0,31,2.0,381470.0
124,1128,2.0,1535,385,130706,1600.0,2512,3.0,32,1.0,213900.0
126,1245,2.5,1535,291,96406,1248.0,2314,3.0,11,1.0,166963.0
125,1245,2.0,1535,211,7857,2000.0,328,4.0,24,1.0,114900.0
4,863,2.5,1535,1069,182189,0.0,2038,0.0,12,2.0,50000.0
4,1129,3.0,462,1069,176778,4286.0,1635,3.0,31,2.0,1000000.0
79,1129,2.5,1541,1161,153128,4451.0,1649,5.0,31,2.0,583000.0
66,1128,4.0,1591,1403,220136,3056.0,2875,4.0,32,2.0,345000.0
124,399,1.0,1535,990,14930,825.0,1321,1.0,7,0.0,282000.0
125,1244,2.0,1535,871,135931,1506.0,237,5.0,24,2.0,509999.0
124,399,1.0,1535,990,14986,770.0,1323,1.0,7,0.0,199000.0
125,1245,2.0,1535,291,41350,2454.0,2286,4.0,11,2.0,98000.0
124,1128,3.0,1449,1403,231695,2839.0,2871,2.0,32,1.0,397500.0
4,1228,2.5,1535,1505,201864,87120.0,1400,3.0,7,2.0,680000.0
102,1129,2.5,1535,1107,184993,2133.0,1494,3.0,7,1.0,387000.0
125,1240,2.0,1535,291,138018,1206.0,2284,2.0,11,4.0,310000.0
125,1242,2.5,1535,1221,3915,2312.0,464,3.0,29,3.0,17900.0
4,1015,2.5,1246,1378,88332,1591.0,1447,3.0,7,2.0,300000.0
4,253,2.5,1535,765,1271,962.0,1160,3.0,7,2.0,139000.0
125,1245,3.0,1592,1403,219591,2093.0,2863,3.0,32,2.0,225000.0
125,1245,2.0,1535,105,128950,2003.0,2788,3.0,32,2.0,310000.0
125,1240,2.5,1535,1256,199705,448.0,3910,3.0,27,1.0,179900.0
125,1245,1.1,1592,556,111524,1660.0,2567,3.0,32,1.0,179900.0
66,1175,3.0,1535,714,69829,2930.0,1289,3.0,7,2.0,475000.0
125,1246,3.0,1535,1221,8223,2560.0,468,4.0,29,3.0,549500.0
4,1129,2.0,1535,726,85274,1202.0,2659,3.0,32,2.0,67755.0
125,1245,2.0,1535,686,76420,1154.0,1283,3.0,7,1.0,360000.0
125,1245,4.0,1592,1289,132100,3021.0,879,4.0,21,2.0,500000.0
125,1246,3.0,1535,1165,218441,1670.0,1267,3.0,7,2.0,249900.0
124,1128,4.0,1535,726,230644,3271.0,2683,4.0,32,1.0,549999.0
66,1128,3.0,1591,1395,36754,2717.0,1449,4.0,7,0.0,699000.0
79,863,2.5,1535,1141,1723,0.0,1547,3.0,7,2.0,7000.0
124,399,2.0,1535,990,128025,1240.0,1345,2.0,7,2.0,167500.0
125,1245,2.5,1535,1405,74023,2016.0,3557,3.0,3,3.0,500740.0
4,1129,2.0,1535,1243,23486,1354.0,1573,3.0,7,1.0,195000.0
124,1128,1.0,1535,218,186800,720.0,4025,2.0,36,1.0,314271.0
125,1240,2.0,1535,821,64454,1521.0,1689,2.0,31,1.0,518000.0
4,1052,2.5,98,385,222858,7447.0,2486,3.0,32,2.0,3295000.0
4,863,2.5,1535,203,675,0.0,2792,3.0,32,2.0,235000.0
66,1128,4.0,1535,333,217121,2786.0,2798,4.0,32,2.0,469900.0
125,1245,5.0,1592,75,169441,5250.0,2935,4.0,32,2.0,1650000.0
125,1245,3.0,1592,565,22963,6500.0,221,4.0,24,2.0,1199000.0
125,1245,2.0,1592,590,66969,1658.0,2428,3.0,32,1.0,224900.0
124,1128,2.0,1535,376,15555,1707.0,1345,3.0,7,1.0,330994.0
79,1129,2.0,1535,1141,56531,1955.0,1552,3.0,7,1.0,224600.0
124,399,4.0,1535,991,16748,2163.0,1330,4.0,7,0.0,1220000.0
4,1228,2.5,1535,990,222552,1160.0,1370,3.0,7,2.0,349900.0
125,1245,2.0,1535,692,135167,1000.0,698,3.0,21,1.0,59500.0
4,1228,2.5,1535,1570,153225,1104.0,1393,3.0,7,2.0,275000.0
125,1245,3.0,1535,1589,60795,2128.0,4082,4.0,36,1.0,349950.0
4,469,2.0,1535,1187,180530,1344.0,1155,3.0,7,2.0,499000.0
125,1245,3.0,1535,1383,166115,2491.0,2579,3.0,32,2.0,327474.0
4,956,2.5,1535,313,122278,3132.0,1642,3.0,31,2.0,344900.0
125,1245,3.0,1592,1165,113486,2344.0,1246,3.0,7,2.0,480000.0
4,1015,2.5,1535,313,23341,1760.0,1834,3.0,25,2.0,210000.0
4,1129,3.5,1093,280,148380,2675.0,1667,4.0,31,2.0,545000.0
125,1245,2.5,1535,1717,69307,1252.0,1292,3.0,7,1.0,220000.0
4,1228,2.5,1535,1133,182230,1945.0,1266,3.0,7,2.0,325000.0
125,1245,2.0,1535,193,217608,2400.0,193,5.0,24,2.0,1479000.0
125,1245,2.0,1592,765,43551,1937.0,1180,4.0,7,1.0,180000.0
125,1246,3.0,1535,765,192585,1576.0,1186,3.0,7,2.0,219500.0
125,1241,2.5,1535,1088,233683,640.0,105,3.0,24,20.0,495000.0
125,1246,2.5,1535,765,101280,1210.0,1184,2.0,7,2.0,197990.0
125,1245,2.0,1592,1002,107727,1771.0,2992,3.0,32,1.0,298500.0
4,1189,2.5,7,726,181477,4188.0,2683,3.0,32,2.0,599999.0
66,935,2.0,1535,38,32291,768.0,3620,2.0,3,1.0,79900.0
125,1241,2.5,1535,1088,165944,1000.0,68,2.0,24,2.0,1025000.0
125,1245,2.5,1535,726,167405,1212.0,2632,2.0,32,1.0,499000.0
124,1128,3.0,1535,1593,40162,1210.0,1424,3.0,7,1.0,144900.0
125,1246,2.5,1535,1221,4088,840.0,454,2.0,29,2.0,69500.0
125,1245,2.5,1535,1306,201003,938.0,3302,2.0,23,1.0,435000.0
125,1245,2.5,1535,1069,37273,1028.0,1631,3.0,31,1.0,249900.0
124,399,2.0,1535,686,17416,1207.0,1284,3.0,7,2.0,198671.0
4,1129,2.5,7,1021,182089,0.0,685,4.0,21,2.0,429900.0
125,1245,2.5,1535,663,59400,920.0,2081,3.0,17,2.0,69900.0
125,1245,2.5,1592,524,61115,1100.0,1010,3.0,21,1.0,44900.0
126,1245,2.0,1535,291,6646,1182.0,2302,4.0,11,2.0,261278.0
125,1240,2.5,1535,291,113912,650.0,2277,3.0,11,9.0,219900.0
125,1240,3.0,1535,193,221511,1592.0,200,2.0,24,6.0,1200000.0
4,863,2.5,1535,1079,55005,0.0,1652,3.0,31,2.0,18500.0
4,1222,2.5,1535,714,85235,2717.0,1385,3.0,7,2.0,499000.0
125,1245,3.0,1535,1403,21084,3266.0,2869,4.0,32,2.0,289900.0
124,1128,2.0,1535,1593,129447,1258.0,1423,3.0,7,1.0,249900.0
125,1245,3.0,1535,1543,214294,2400.0,122,3.0,24,2.0,635000.0
125,1245,2.0,1592,556,194964,1844.0,2589,3.0,32,1.0,228500.0
4,863,2.5,1535,1631,203573,0.0,4031,3.0,36,2.0,111500.0
125,1245,2.0,1535,1661,167246,1714.0,4124,3.0,36,1.0,399570.0
125,1245,2.0,1592,581,215001,1884.0,1227,4.0,7,1.0,324500.0
124,1128,6.0,1535,416,21851,4628.0,1362,5.0,7,0.0,1575000.0
4,544,2.5,7,1289,123943,3090.0,804,3.0,21,2.0,639900.0
4,954,2.5,1535,765,122780,2747.0,1184,3.0,7,2.0,434990.0
125,1245,6.0,1592,914,15863,9725.0,3369,5.0,3,3.0,11900000.0
116,863,2.5,1535,1069,693,0.0,1624,3.0,31,2.0,200000.0
125,1240,2.5,1535,865,244081,700.0,3282,3.0,23,3.0,115000.0
66,1128,2.0,1535,765,213532,1449.0,1185,3.0,7,1.0,259900.0
125,1245,3.0,1592,1403,191583,3395.0,2862,4.0,32,2.0,490000.0
66,1128,3.0,1591,75,215140,2672.0,2916,3.0,32,1.0,1625000.0
125,1245,2.5,1592,980,115590,1658.0,1708,3.0,31,2.0,75000.0
4,1228,2.5,7,1069,1104,2050.0,1624,3.0,31,2.0,449900.0
125,1246,3.0,1592,403,132522,1305.0,3066,2.0,4,1.0,545000.0
124,1128,5.0,1535,1165,232236,3256.0,1266,6.0,7,0.0,576900.0
66,1128,2.0,1535,1715,130698,2198.0,1409,4.0,7,2.0,389900.0
66,1128,2.0,1535,1417,195710,906.0,3613,3.0,3,2.0,549000.0
4,1189,2.5,1535,726,149194,832.0,2639,3.0,32,1.0,79000.0
124,399,2.0,1449,1403,108581,1370.0,2849,2.0,32,0.0,175000.0
4,818,2.5,1535,1576,11408,915.0,1342,3.0,7,2.0,419000.0
66,1128,2.0,1591,1069,38882,1560.0,1632,2.0,31,2.0,155000.0
125,1244,16.0,1535,193,141189,16000.0,199,3.0,24,4.0,3500000.0
115,469,2.5,1535,1611,48593,1622.0,3081,3.0,4,2.0,344950.0
4,13,2.5,1535,1403,57306,2400.0,2877,3.0,32,2.0,255000.0
66,1128,2.0,1535,1256,110858,1066.0,3935,2.0,27,1.0,320000.0
125,1245,2.5,1592,374,217522,1072.0,3376,2.0,3,1.0,1398000.0
68,399,2.0,1535,714,104922,1008.0,1291,1.0,7,2.0,134900.0
125,1246,4.0,1535,548,192132,3577.0,1379,4.0,7,4.0,1080000.0
125,1245,2.0,1535,291,8522,1758.0,2305,4.0,11,2.0,600000.0
124,399,3.0,1591,385,34540,1878.0,2481,2.0,32,3.0,439000.0
125,1245,2.5,1535,821,40409,813.0,1689,2.0,31,2.0,115000.0
4,1015,2.5,893,1133,56701,1480.0,1249,3.0,7,2.0,399900.0
4,978,2.5,1535,1227,11653,3989.0,1344,3.0,7,2.0,1295000.0
125,1245,4.0,1535,269,231983,4142.0,1570,5.0,7,1.0,899000.0
125,1245,2.0,1535,1141,96738,1184.0,1547,3.0,7,1.0,109900.0
4,1129,4.0,1535,1026,206763,2909.0,3486,4.0,3,2.0,1358888.0
125,1245,3.0,1535,291,96398,1500.0,2314,4.0,11,2.0,259900.0
125,1245,2.0,1592,1583,100416,2181.0,289,3.0,24,2.0,159900.0
124,399,3.0,1535,990,15009,2106.0,1323,3.0,7,0.0,1040000.0
66,1128,2.0,1535,750,64451,1250.0,1982,3.0,12,0.0,144999.0
66,1128,4.0,1535,1693,235655,3093.0,492,3.0,5,3.0,1150000.0
124,1128,5.0,1591,1593,235163,5318.0,1425,5.0,7,0.0,2300000.0
125,1240,3.0,1535,1715,131787,2091.0,1405,2.0,7,33.0,1850000.0
61,1129,2.0,1535,606,155423,1980.0,3204,4.0,1,1.0,374900.0
4,1189,2.5,7,726,87656,1537.0,2688,3.0,32,1.0,178000.0
125,1245,2.5,1535,1308,107909,1122.0,3445,3.0,3,1.0,539950.0
66,1128,4.0,1535,193,134906,1244.0,205,4.0,24,2.0,639900.0
125,1245,2.0,1535,901,166891,1642.0,2853,4.0,32,1.0,180000.0
125,1240,2.0,1535,990,217894,1000.0,1343,2.0,7,2.0,175000.0
79,1129,2.0,893,1277,151493,2611.0,1513,3.0,7,1.0,375000.0
124,1128,1.0,1535,1417,58035,912.0,3613,3.0,3,1.0,356921.0
124,1128,2.0,1535,765,160896,1892.0,1169,3.0,7,1.0,249460.0
125,1245,3.5,1535,356,170828,2798.0,2597,4.0,32,2.0,379990.0
125,1245,4.0,1535,291,9091,4000.0,2309,4.0,11,2.0,388600.0
4,469,2.5,1535,1069,25699,1720.0,1631,3.0,31,2.0,398000.0
66,1128,3.0,1591,1405,197799,1891.0,3550,4.0,3,0.0,719900.0
4,1129,4.0,562,560,225237,3395.0,1597,5.0,31,2.0,744900.0
124,1228,4.0,1535,726,64087,1928.0,2668,2.0,32,3.0,344950.0
4,1189,2.5,1535,765,122817,6359.0,1184,3.0,7,2.0,1475000.0
125,1245,4.0,1592,252,77698,3120.0,1493,4.0,7,2.0,639900.0
125,1240,2.0,1535,193,201373,2100.0,186,2.0,24,6.0,1795000.0
66,1128,7.0,1535,403,230965,6609.0,3077,6.0,4,2.0,5000000.0
124,1128,3.0,1591,353,18558,2623.0,1325,4.0,7,0.0,1395000.0
4,1129,2.0,1535,1609,87287,1347.0,1139,3.0,9,2.0,169900.0
125,1244,2.5,1592,905,66064,4300.0,168,3.0,24,3.0,2399000.0
125,1242,2.5,1592,278,95553,836.0,987,2.0,21,1.0,99900.0
125,1245,3.0,1592,865,242540,1990.0,3253,4.0,23,2.0,299000.0
125,1245,4.0,1535,1684,64347,1820.0,2620,4.0,32,2.0,199900.0
125,1246,4.0,1535,1543,73165,2040.0,111,4.0,24,3.0,439000.0
66,601,2.0,1535,1693,210860,1428.0,500,2.0,5,1.0,1150000.0
125,1240,3.0,1535,990,114059,1244.0,1322,2.0,7,2.0,949900.0
66,1128,3.0,1591,1289,130767,2706.0,743,3.0,21,0.0,329900.0
4,1228,2.5,1535,1211,184773,2387.0,1855,3.0,25,2.0,315000.0
125,1245,3.0,1592,594,65018,2614.0,969,4.0,21,2.0,274900.0
115,469,2.5,1535,1611,176447,1864.0,3113,2.0,4,2.0,299950.0
66,1128,7.0,1535,548,191523,7726.0,1389,6.0,7,2.0,6900000.0
126,1245,2.5,1535,405,103869,1491.0,2087,2.0,17,2.0,1000.0
125,1240,2.5,1535,759,136363,1001.0,2425,3.0,32,1.0,230000.0
4,469,2.5,1535,1648,119573,2469.0,534,3.0,15,2.0,249500.0
4,863,0.0,1535,1250,124397,0.0,1511,3.0,7,2.0,9950.0
66,1128,2.0,1535,1146,93846,1464.0,2998,3.0,32,2.0,160000.0
4,1129,1.0,7,1444,56053,1200.0,4021,2.0,36,2.0,509500.0
125,1240,2.0,1535,714,69333,905.0,1289,3.0,7,2.0,368500.0
125,1245,2.0,1535,1513,237200,2117.0,2743,4.0,32,1.0,275920.0
4,1228,2.5,1535,788,83389,995.0,1566,3.0,7,2.0,148000.0
125,1242,2.5,1592,314,94615,2374.0,1849,5.0,25,2.0,42000.0
125,1245,2.0,1535,1428,197114,1120.0,1523,2.0,7,2.0,189900.0
125,1245,4.0,1592,70,136861,4652.0,1068,5.0,9,2.0,875000.0
125,1243,2.0,1535,1141,163265,1056.0,1546,2.0,7,2.0,21900.0
125,1245,2.5,1535,70,41188,1166.0,1058,2.0,9,1.0,233000.0
125,1240,2.0,1535,990,114052,644.0,1322,3.0,7,2.0,325000.0
4,1228,2.5,1535,990,80010,1000.0,1316,3.0,7,2.0,249000.0
125,1245,2.0,1535,211,7950,1500.0,318,3.0,24,2.0,150000.0
73,399,3.0,1535,564,215338,1701.0,3748,3.0,3,1.0,1092343.0
4,1129,3.0,1535,1030,149598,2438.0,978,4.0,21,2.0,210000.0
125,1245,5.0,1535,1543,70900,3045.0,114,4.0,24,2.0,1079000.0
126,1245,2.0,1592,765,93049,1344.0,1165,3.0,7,1.0,166264.0
66,1175,2.0,1591,1221,3689,1914.0,450,4.0,29,3.0,575000.0
125,1240,3.0,1535,990,114017,1179.0,1321,2.0,7,2.0,380000.0
125,1240,2.0,1535,990,95523,990.0,1329,2.0,7,2.0,292500.0
124,1128,3.0,1535,416,21785,2885.0,1362,4.0,7,2.0,550000.0
125,1245,2.0,1535,992,159268,1324.0,1299,4.0,7,2.0,249900.0
4,13,2.5,1535,1403,52282,1205.0,2844,3.0,32,2.0,199315.0
